InputStoryid	rightanswer	wronganswer
81083e26-55c8-4f23-8abe-a3637c720cc8	mailed	copies
81083e26-55c8-4f23-8abe-a3637c720cc8	mailed	book
81083e26-55c8-4f23-8abe-a3637c720cc8	book	cousin
81083e26-55c8-4f23-8abe-a3637c720cc8	book	copies
81083e26-55c8-4f23-8abe-a3637c720cc8	book	book
81083e26-55c8-4f23-8abe-a3637c720cc8	back	cousin
81083e26-55c8-4f23-8abe-a3637c720cc8	back	copies
81083e26-55c8-4f23-8abe-a3637c720cc8	back	book
810f3c31-8c95-4659-b60c-5296166ed783	picked	upset
810f3c31-8c95-4659-b60c-5296166ed783	picked	friend
810f3c31-8c95-4659-b60c-5296166ed783	beautiful	upset
810f3c31-8c95-4659-b60c-5296166ed783	beautiful	friend
810f3c31-8c95-4659-b60c-5296166ed783	dress	upset
810f3c31-8c95-4659-b60c-5296166ed783	dress	friend
81626517-a507-4f70-ac5e-e6e226e6e9e0	go	stopped
81626517-a507-4f70-ac5e-e6e226e6e9e0	go	liking
81626517-a507-4f70-ac5e-e6e226e6e9e0	go	broadway
81626517-a507-4f70-ac5e-e6e226e6e9e0	go	shows
81626517-a507-4f70-ac5e-e6e226e6e9e0	back	stopped
81626517-a507-4f70-ac5e-e6e226e6e9e0	back	liking
81626517-a507-4f70-ac5e-e6e226e6e9e0	back	broadway
81626517-a507-4f70-ac5e-e6e226e6e9e0	back	shows
81626517-a507-4f70-ac5e-e6e226e6e9e0	soon	stopped
81626517-a507-4f70-ac5e-e6e226e6e9e0	soon	liking
81626517-a507-4f70-ac5e-e6e226e6e9e0	soon	broadway
81626517-a507-4f70-ac5e-e6e226e6e9e0	soon	shows
817b1b56-acf7-443c-8c15-4cecbb524ce7	used	used
817b1b56-acf7-443c-8c15-4cecbb524ce7	used	knowledge
817b1b56-acf7-443c-8c15-4cecbb524ce7	used	become
817b1b56-acf7-443c-8c15-4cecbb524ce7	used	professional
817b1b56-acf7-443c-8c15-4cecbb524ce7	used	taxi
817b1b56-acf7-443c-8c15-4cecbb524ce7	used	driver
817b1b56-acf7-443c-8c15-4cecbb524ce7	knowledge	used
817b1b56-acf7-443c-8c15-4cecbb524ce7	knowledge	knowledge
817b1b56-acf7-443c-8c15-4cecbb524ce7	knowledge	become
817b1b56-acf7-443c-8c15-4cecbb524ce7	knowledge	professional
817b1b56-acf7-443c-8c15-4cecbb524ce7	knowledge	taxi
817b1b56-acf7-443c-8c15-4cecbb524ce7	knowledge	driver
817b1b56-acf7-443c-8c15-4cecbb524ce7	become	used
817b1b56-acf7-443c-8c15-4cecbb524ce7	become	knowledge
817b1b56-acf7-443c-8c15-4cecbb524ce7	become	become
817b1b56-acf7-443c-8c15-4cecbb524ce7	become	professional
817b1b56-acf7-443c-8c15-4cecbb524ce7	become	taxi
817b1b56-acf7-443c-8c15-4cecbb524ce7	become	driver
817b1b56-acf7-443c-8c15-4cecbb524ce7	professional	used
817b1b56-acf7-443c-8c15-4cecbb524ce7	professional	knowledge
817b1b56-acf7-443c-8c15-4cecbb524ce7	professional	become
817b1b56-acf7-443c-8c15-4cecbb524ce7	professional	professional
817b1b56-acf7-443c-8c15-4cecbb524ce7	professional	taxi
817b1b56-acf7-443c-8c15-4cecbb524ce7	professional	driver
81900ecb-4225-46da-8485-0233a30b7813	finally	fight
81900ecb-4225-46da-8485-0233a30b7813	finally	behind
81900ecb-4225-46da-8485-0233a30b7813	finally	grew
81900ecb-4225-46da-8485-0233a30b7813	finally	larger
81900ecb-4225-46da-8485-0233a30b7813	finally	police
81900ecb-4225-46da-8485-0233a30b7813	finally	arrived
81900ecb-4225-46da-8485-0233a30b7813	found	fight
81900ecb-4225-46da-8485-0233a30b7813	found	behind
81900ecb-4225-46da-8485-0233a30b7813	found	grew
81900ecb-4225-46da-8485-0233a30b7813	found	larger
81900ecb-4225-46da-8485-0233a30b7813	found	police
81900ecb-4225-46da-8485-0233a30b7813	found	arrived
81900ecb-4225-46da-8485-0233a30b7813	peace	fight
81900ecb-4225-46da-8485-0233a30b7813	peace	behind
81900ecb-4225-46da-8485-0233a30b7813	peace	grew
81900ecb-4225-46da-8485-0233a30b7813	peace	larger
81900ecb-4225-46da-8485-0233a30b7813	peace	police
81900ecb-4225-46da-8485-0233a30b7813	peace	arrived
819ab659-663a-4ebe-b740-cd1dfa2589d0	couple	hated
819ab659-663a-4ebe-b740-cd1dfa2589d0	couple	lot
819ab659-663a-4ebe-b740-cd1dfa2589d0	liked	hated
819ab659-663a-4ebe-b740-cd1dfa2589d0	liked	lot
819ab659-663a-4ebe-b740-cd1dfa2589d0	much	hated
819ab659-663a-4ebe-b740-cd1dfa2589d0	much	lot
81a0d0e0-c688-4a15-b9ec-e03a0135c0b8	bought	used
81a0d0e0-c688-4a15-b9ec-e03a0135c0b8	bought	two
81a0d0e0-c688-4a15-b9ec-e03a0135c0b8	bought	dollars
81a0d0e0-c688-4a15-b9ec-e03a0135c0b8	bought	buy
81a0d0e0-c688-4a15-b9ec-e03a0135c0b8	bought	shaving
81a0d0e0-c688-4a15-b9ec-e03a0135c0b8	bought	cream
81a0d0e0-c688-4a15-b9ec-e03a0135c0b8	noodles	used
81a0d0e0-c688-4a15-b9ec-e03a0135c0b8	noodles	two
81a0d0e0-c688-4a15-b9ec-e03a0135c0b8	noodles	dollars
81a0d0e0-c688-4a15-b9ec-e03a0135c0b8	noodles	buy
81a0d0e0-c688-4a15-b9ec-e03a0135c0b8	noodles	shaving
81a0d0e0-c688-4a15-b9ec-e03a0135c0b8	noodles	cream
81c9b23a-deb3-4937-9ca8-ad22b99734d7	andys	andys
81c9b23a-deb3-4937-9ca8-ad22b99734d7	andys	wrist
81c9b23a-deb3-4937-9ca8-ad22b99734d7	andys	great
81c9b23a-deb3-4937-9ca8-ad22b99734d7	andys	shape
81c9b23a-deb3-4937-9ca8-ad22b99734d7	wrist	andys
81c9b23a-deb3-4937-9ca8-ad22b99734d7	wrist	wrist
81c9b23a-deb3-4937-9ca8-ad22b99734d7	wrist	great
81c9b23a-deb3-4937-9ca8-ad22b99734d7	wrist	shape
81c9b23a-deb3-4937-9ca8-ad22b99734d7	broken	andys
81c9b23a-deb3-4937-9ca8-ad22b99734d7	broken	wrist
81c9b23a-deb3-4937-9ca8-ad22b99734d7	broken	great
81c9b23a-deb3-4937-9ca8-ad22b99734d7	broken	shape
823bf981-434b-4cc0-8d01-07c6f07d5df9	decided	danced
823bf981-434b-4cc0-8d01-07c6f07d5df9	decided	fun
823bf981-434b-4cc0-8d01-07c6f07d5df9	decided	night
823bf981-434b-4cc0-8d01-07c6f07d5df9	take	danced
823bf981-434b-4cc0-8d01-07c6f07d5df9	take	fun
823bf981-434b-4cc0-8d01-07c6f07d5df9	take	night
823bf981-434b-4cc0-8d01-07c6f07d5df9	cab	danced
823bf981-434b-4cc0-8d01-07c6f07d5df9	cab	fun
823bf981-434b-4cc0-8d01-07c6f07d5df9	cab	night
823bf981-434b-4cc0-8d01-07c6f07d5df9	go	danced
823bf981-434b-4cc0-8d01-07c6f07d5df9	go	fun
823bf981-434b-4cc0-8d01-07c6f07d5df9	go	night
823bf981-434b-4cc0-8d01-07c6f07d5df9	home	danced
823bf981-434b-4cc0-8d01-07c6f07d5df9	home	fun
823bf981-434b-4cc0-8d01-07c6f07d5df9	home	night
8249e163-5c66-43c2-b232-87764d43c3cc	found	surfed
8249e163-5c66-43c2-b232-87764d43c3cc	found	board
8249e163-5c66-43c2-b232-87764d43c3cc	found	hours
8249e163-5c66-43c2-b232-87764d43c3cc	found	heading
8249e163-5c66-43c2-b232-87764d43c3cc	found	home
8249e163-5c66-43c2-b232-87764d43c3cc	sign	surfed
8249e163-5c66-43c2-b232-87764d43c3cc	sign	board
8249e163-5c66-43c2-b232-87764d43c3cc	sign	hours
8249e163-5c66-43c2-b232-87764d43c3cc	sign	heading
8249e163-5c66-43c2-b232-87764d43c3cc	sign	home
8249e163-5c66-43c2-b232-87764d43c3cc	said	surfed
8249e163-5c66-43c2-b232-87764d43c3cc	said	board
8249e163-5c66-43c2-b232-87764d43c3cc	said	hours
8249e163-5c66-43c2-b232-87764d43c3cc	said	heading
8249e163-5c66-43c2-b232-87764d43c3cc	said	home
8249e163-5c66-43c2-b232-87764d43c3cc	dune	surfed
8249e163-5c66-43c2-b232-87764d43c3cc	dune	board
8249e163-5c66-43c2-b232-87764d43c3cc	dune	hours
8249e163-5c66-43c2-b232-87764d43c3cc	dune	heading
8249e163-5c66-43c2-b232-87764d43c3cc	dune	home
8249e163-5c66-43c2-b232-87764d43c3cc	buggies	surfed
8249e163-5c66-43c2-b232-87764d43c3cc	buggies	board
8249e163-5c66-43c2-b232-87764d43c3cc	buggies	hours
8249e163-5c66-43c2-b232-87764d43c3cc	buggies	heading
8249e163-5c66-43c2-b232-87764d43c3cc	buggies	home
8249e163-5c66-43c2-b232-87764d43c3cc	allowed	surfed
8249e163-5c66-43c2-b232-87764d43c3cc	allowed	board
8249e163-5c66-43c2-b232-87764d43c3cc	allowed	hours
8249e163-5c66-43c2-b232-87764d43c3cc	allowed	heading
8249e163-5c66-43c2-b232-87764d43c3cc	allowed	home
8279ac4e-00a5-4983-9fc8-6342c93ffb12	said	laughed
8279ac4e-00a5-4983-9fc8-6342c93ffb12	said	marks
8279ac4e-00a5-4983-9fc8-6342c93ffb12	said	face
8279ac4e-00a5-4983-9fc8-6342c93ffb12	said	left
8279ac4e-00a5-4983-9fc8-6342c93ffb12	yes	laughed
8279ac4e-00a5-4983-9fc8-6342c93ffb12	yes	marks
8279ac4e-00a5-4983-9fc8-6342c93ffb12	yes	face
8279ac4e-00a5-4983-9fc8-6342c93ffb12	yes	left
827f5582-7bec-409f-aecc-a18a9fdbd083	girl	likes
827f5582-7bec-409f-aecc-a18a9fdbd083	girl	eat
827f5582-7bec-409f-aecc-a18a9fdbd083	girl	meat
827f5582-7bec-409f-aecc-a18a9fdbd083	became	likes
827f5582-7bec-409f-aecc-a18a9fdbd083	became	eat
827f5582-7bec-409f-aecc-a18a9fdbd083	became	meat
827f5582-7bec-409f-aecc-a18a9fdbd083	friends	likes
827f5582-7bec-409f-aecc-a18a9fdbd083	friends	eat
827f5582-7bec-409f-aecc-a18a9fdbd083	friends	meat
8292282f-1189-439b-8043-68a15bdd41ea	jamess	gave
8292282f-1189-439b-8043-68a15bdd41ea	jamess	adoption
8292282f-1189-439b-8043-68a15bdd41ea	started	gave
8292282f-1189-439b-8043-68a15bdd41ea	started	adoption
8292282f-1189-439b-8043-68a15bdd41ea	getting	gave
8292282f-1189-439b-8043-68a15bdd41ea	getting	adoption
8292282f-1189-439b-8043-68a15bdd41ea	better	gave
8292282f-1189-439b-8043-68a15bdd41ea	better	adoption
8292282f-1189-439b-8043-68a15bdd41ea	shortly	gave
8292282f-1189-439b-8043-68a15bdd41ea	shortly	adoption
82a5c676-b395-4614-abdf-22e80515549b	little	always
82a5c676-b395-4614-abdf-22e80515549b	little	take
82a5c676-b395-4614-abdf-22e80515549b	little	small
82a5c676-b395-4614-abdf-22e80515549b	little	carryon
82a5c676-b395-4614-abdf-22e80515549b	little	fly
82a5c676-b395-4614-abdf-22e80515549b	embarrassed	always
82a5c676-b395-4614-abdf-22e80515549b	embarrassed	take
82a5c676-b395-4614-abdf-22e80515549b	embarrassed	small
82a5c676-b395-4614-abdf-22e80515549b	embarrassed	carryon
82a5c676-b395-4614-abdf-22e80515549b	embarrassed	fly
82a5c676-b395-4614-abdf-22e80515549b	inexperience	always
82a5c676-b395-4614-abdf-22e80515549b	inexperience	take
82a5c676-b395-4614-abdf-22e80515549b	inexperience	small
82a5c676-b395-4614-abdf-22e80515549b	inexperience	carryon
82a5c676-b395-4614-abdf-22e80515549b	inexperience	fly
82a5c676-b395-4614-abdf-22e80515549b	air	always
82a5c676-b395-4614-abdf-22e80515549b	air	take
82a5c676-b395-4614-abdf-22e80515549b	air	small
82a5c676-b395-4614-abdf-22e80515549b	air	carryon
82a5c676-b395-4614-abdf-22e80515549b	air	fly
82a5c676-b395-4614-abdf-22e80515549b	travel	always
82a5c676-b395-4614-abdf-22e80515549b	travel	take
82a5c676-b395-4614-abdf-22e80515549b	travel	small
82a5c676-b395-4614-abdf-22e80515549b	travel	carryon
82a5c676-b395-4614-abdf-22e80515549b	travel	fly
8310a1c6-1501-45e3-b5d8-7a5c5df56043	told	decided
8310a1c6-1501-45e3-b5d8-7a5c5df56043	told	invite
8310a1c6-1501-45e3-b5d8-7a5c5df56043	told	anyone
8310a1c6-1501-45e3-b5d8-7a5c5df56043	told	birthday
8310a1c6-1501-45e3-b5d8-7a5c5df56043	want	decided
8310a1c6-1501-45e3-b5d8-7a5c5df56043	want	invite
8310a1c6-1501-45e3-b5d8-7a5c5df56043	want	anyone
8310a1c6-1501-45e3-b5d8-7a5c5df56043	want	birthday
8310a1c6-1501-45e3-b5d8-7a5c5df56043	come	decided
8310a1c6-1501-45e3-b5d8-7a5c5df56043	come	invite
8310a1c6-1501-45e3-b5d8-7a5c5df56043	come	anyone
8310a1c6-1501-45e3-b5d8-7a5c5df56043	come	birthday
83245e80-17c4-408b-bec1-c416193bb0bf	go	pats
83245e80-17c4-408b-bec1-c416193bb0bf	go	wrist
83245e80-17c4-408b-bec1-c416193bb0bf	go	never
83245e80-17c4-408b-bec1-c416193bb0bf	go	felt
83245e80-17c4-408b-bec1-c416193bb0bf	go	better
83245e80-17c4-408b-bec1-c416193bb0bf	hospital	pats
83245e80-17c4-408b-bec1-c416193bb0bf	hospital	wrist
83245e80-17c4-408b-bec1-c416193bb0bf	hospital	never
83245e80-17c4-408b-bec1-c416193bb0bf	hospital	felt
83245e80-17c4-408b-bec1-c416193bb0bf	hospital	better
83384dff-3f1d-45d3-be79-98d9e200d06c	hearing	wishes
83384dff-3f1d-45d3-be79-98d9e200d06c	hearing	alone
83384dff-3f1d-45d3-be79-98d9e200d06c	conversations	wishes
83384dff-3f1d-45d3-be79-98d9e200d06c	conversations	alone
83384dff-3f1d-45d3-be79-98d9e200d06c	around	wishes
83384dff-3f1d-45d3-be79-98d9e200d06c	around	alone
83384dff-3f1d-45d3-be79-98d9e200d06c	perk	wishes
83384dff-3f1d-45d3-be79-98d9e200d06c	perk	alone
83384dff-3f1d-45d3-be79-98d9e200d06c	mood	wishes
83384dff-3f1d-45d3-be79-98d9e200d06c	mood	alone
8347fddc-af5f-4969-a970-f69736dbefab	didnt	arrived
8347fddc-af5f-4969-a970-f69736dbefab	didnt	airport
8347fddc-af5f-4969-a970-f69736dbefab	didnt	six
8347fddc-af5f-4969-a970-f69736dbefab	didnt	hours
8347fddc-af5f-4969-a970-f69736dbefab	didnt	early
8347fddc-af5f-4969-a970-f69736dbefab	make	arrived
8347fddc-af5f-4969-a970-f69736dbefab	make	airport
8347fddc-af5f-4969-a970-f69736dbefab	make	six
8347fddc-af5f-4969-a970-f69736dbefab	make	hours
8347fddc-af5f-4969-a970-f69736dbefab	make	early
8347fddc-af5f-4969-a970-f69736dbefab	flight	arrived
8347fddc-af5f-4969-a970-f69736dbefab	flight	airport
8347fddc-af5f-4969-a970-f69736dbefab	flight	six
8347fddc-af5f-4969-a970-f69736dbefab	flight	hours
8347fddc-af5f-4969-a970-f69736dbefab	flight	early
8347fddc-af5f-4969-a970-f69736dbefab	time	arrived
8347fddc-af5f-4969-a970-f69736dbefab	time	airport
8347fddc-af5f-4969-a970-f69736dbefab	time	six
8347fddc-af5f-4969-a970-f69736dbefab	time	hours
8347fddc-af5f-4969-a970-f69736dbefab	time	early
83749a3e-53e3-4e7e-9511-ca63638aca7e	able	gave
83749a3e-53e3-4e7e-9511-ca63638aca7e	able	released
83749a3e-53e3-4e7e-9511-ca63638aca7e	able	dog
83749a3e-53e3-4e7e-9511-ca63638aca7e	able	back
83749a3e-53e3-4e7e-9511-ca63638aca7e	able	wild
83749a3e-53e3-4e7e-9511-ca63638aca7e	find	gave
83749a3e-53e3-4e7e-9511-ca63638aca7e	find	released
83749a3e-53e3-4e7e-9511-ca63638aca7e	find	dog
83749a3e-53e3-4e7e-9511-ca63638aca7e	find	back
83749a3e-53e3-4e7e-9511-ca63638aca7e	find	wild
83749a3e-53e3-4e7e-9511-ca63638aca7e	owner	gave
83749a3e-53e3-4e7e-9511-ca63638aca7e	owner	released
83749a3e-53e3-4e7e-9511-ca63638aca7e	owner	dog
83749a3e-53e3-4e7e-9511-ca63638aca7e	owner	back
83749a3e-53e3-4e7e-9511-ca63638aca7e	owner	wild
83749a3e-53e3-4e7e-9511-ca63638aca7e	dog	gave
83749a3e-53e3-4e7e-9511-ca63638aca7e	dog	released
83749a3e-53e3-4e7e-9511-ca63638aca7e	dog	dog
83749a3e-53e3-4e7e-9511-ca63638aca7e	dog	back
83749a3e-53e3-4e7e-9511-ca63638aca7e	dog	wild
83914073-5e91-451f-9a69-43f1b3c797e9	decided	hates
83914073-5e91-451f-9a69-43f1b3c797e9	decided	hairy
83914073-5e91-451f-9a69-43f1b3c797e9	decided	faces
83914073-5e91-451f-9a69-43f1b3c797e9	liked	hates
83914073-5e91-451f-9a69-43f1b3c797e9	liked	hairy
83914073-5e91-451f-9a69-43f1b3c797e9	liked	faces
83914073-5e91-451f-9a69-43f1b3c797e9	beard	hates
83914073-5e91-451f-9a69-43f1b3c797e9	beard	hairy
83914073-5e91-451f-9a69-43f1b3c797e9	beard	faces
83aa04ca-160d-4162-8480-064e3556b814	played	spent
83aa04ca-160d-4162-8480-064e3556b814	played	weekend
83aa04ca-160d-4162-8480-064e3556b814	played	gardening
83aa04ca-160d-4162-8480-064e3556b814	game	spent
83aa04ca-160d-4162-8480-064e3556b814	game	weekend
83aa04ca-160d-4162-8480-064e3556b814	game	gardening
83aa04ca-160d-4162-8480-064e3556b814	finished	spent
83aa04ca-160d-4162-8480-064e3556b814	finished	weekend
83aa04ca-160d-4162-8480-064e3556b814	finished	gardening
83aa04ca-160d-4162-8480-064e3556b814	every	spent
83aa04ca-160d-4162-8480-064e3556b814	every	weekend
83aa04ca-160d-4162-8480-064e3556b814	every	gardening
83aa04ca-160d-4162-8480-064e3556b814	level	spent
83aa04ca-160d-4162-8480-064e3556b814	level	weekend
83aa04ca-160d-4162-8480-064e3556b814	level	gardening
83ac3367-797d-4ce1-8264-e39f00f800c3	got	called
83ac3367-797d-4ce1-8264-e39f00f800c3	got	back
83ac3367-797d-4ce1-8264-e39f00f800c3	got	saying
83ac3367-797d-4ce1-8264-e39f00f800c3	got	didnt
83ac3367-797d-4ce1-8264-e39f00f800c3	got	want
83ac3367-797d-4ce1-8264-e39f00f800c3	got	anymore
83ac3367-797d-4ce1-8264-e39f00f800c3	hired	called
83ac3367-797d-4ce1-8264-e39f00f800c3	hired	back
83ac3367-797d-4ce1-8264-e39f00f800c3	hired	saying
83ac3367-797d-4ce1-8264-e39f00f800c3	hired	didnt
83ac3367-797d-4ce1-8264-e39f00f800c3	hired	want
83ac3367-797d-4ce1-8264-e39f00f800c3	hired	anymore
83ac3367-797d-4ce1-8264-e39f00f800c3	modelling	called
83ac3367-797d-4ce1-8264-e39f00f800c3	modelling	back
83ac3367-797d-4ce1-8264-e39f00f800c3	modelling	saying
83ac3367-797d-4ce1-8264-e39f00f800c3	modelling	didnt
83ac3367-797d-4ce1-8264-e39f00f800c3	modelling	want
83ac3367-797d-4ce1-8264-e39f00f800c3	modelling	anymore
840351d6-5a1b-4cc1-a538-440361cce447	gross	pretty
840351d6-5a1b-4cc1-a538-440361cce447	gross	sight
841e689d-ab34-4461-a510-b39c5c0f8a61	proud	ashamed
841e689d-ab34-4461-a510-b39c5c0f8a61	proud	efforts
841e689d-ab34-4461-a510-b39c5c0f8a61	efforts	ashamed
841e689d-ab34-4461-a510-b39c5c0f8a61	efforts	efforts
8420c7ee-9b73-42e5-8b1f-497679ee44bc	took	walked
8420c7ee-9b73-42e5-8b1f-497679ee44bc	took	away
8420c7ee-9b73-42e5-8b1f-497679ee44bc	took	never
8420c7ee-9b73-42e5-8b1f-497679ee44bc	took	looked
8420c7ee-9b73-42e5-8b1f-497679ee44bc	took	back
8420c7ee-9b73-42e5-8b1f-497679ee44bc	hours	walked
8420c7ee-9b73-42e5-8b1f-497679ee44bc	hours	away
8420c7ee-9b73-42e5-8b1f-497679ee44bc	hours	never
8420c7ee-9b73-42e5-8b1f-497679ee44bc	hours	looked
8420c7ee-9b73-42e5-8b1f-497679ee44bc	hours	back
8420c7ee-9b73-42e5-8b1f-497679ee44bc	car	walked
8420c7ee-9b73-42e5-8b1f-497679ee44bc	car	away
8420c7ee-9b73-42e5-8b1f-497679ee44bc	car	never
8420c7ee-9b73-42e5-8b1f-497679ee44bc	car	looked
8420c7ee-9b73-42e5-8b1f-497679ee44bc	car	back
8420c7ee-9b73-42e5-8b1f-497679ee44bc	cool	walked
8420c7ee-9b73-42e5-8b1f-497679ee44bc	cool	away
8420c7ee-9b73-42e5-8b1f-497679ee44bc	cool	never
8420c7ee-9b73-42e5-8b1f-497679ee44bc	cool	looked
8420c7ee-9b73-42e5-8b1f-497679ee44bc	cool	back
8420c7ee-9b73-42e5-8b1f-497679ee44bc	could	walked
8420c7ee-9b73-42e5-8b1f-497679ee44bc	could	away
8420c7ee-9b73-42e5-8b1f-497679ee44bc	could	never
8420c7ee-9b73-42e5-8b1f-497679ee44bc	could	looked
8420c7ee-9b73-42e5-8b1f-497679ee44bc	could	back
8420c7ee-9b73-42e5-8b1f-497679ee44bc	go	walked
8420c7ee-9b73-42e5-8b1f-497679ee44bc	go	away
8420c7ee-9b73-42e5-8b1f-497679ee44bc	go	never
8420c7ee-9b73-42e5-8b1f-497679ee44bc	go	looked
8420c7ee-9b73-42e5-8b1f-497679ee44bc	go	back
8420c7ee-9b73-42e5-8b1f-497679ee44bc	home	walked
8420c7ee-9b73-42e5-8b1f-497679ee44bc	home	away
8420c7ee-9b73-42e5-8b1f-497679ee44bc	home	never
8420c7ee-9b73-42e5-8b1f-497679ee44bc	home	looked
8420c7ee-9b73-42e5-8b1f-497679ee44bc	home	back
84480aa7-ac6c-4f67-8345-d42d0b76efaa	found	greatly
84480aa7-ac6c-4f67-8345-d42d0b76efaa	found	enjoyed
84480aa7-ac6c-4f67-8345-d42d0b76efaa	found	smart
84480aa7-ac6c-4f67-8345-d42d0b76efaa	found	linguist
84480aa7-ac6c-4f67-8345-d42d0b76efaa	gratifying	greatly
84480aa7-ac6c-4f67-8345-d42d0b76efaa	gratifying	enjoyed
84480aa7-ac6c-4f67-8345-d42d0b76efaa	gratifying	smart
84480aa7-ac6c-4f67-8345-d42d0b76efaa	gratifying	linguist
84480aa7-ac6c-4f67-8345-d42d0b76efaa	share	greatly
84480aa7-ac6c-4f67-8345-d42d0b76efaa	share	enjoyed
84480aa7-ac6c-4f67-8345-d42d0b76efaa	share	smart
84480aa7-ac6c-4f67-8345-d42d0b76efaa	share	linguist
84480aa7-ac6c-4f67-8345-d42d0b76efaa	expertise	greatly
84480aa7-ac6c-4f67-8345-d42d0b76efaa	expertise	enjoyed
84480aa7-ac6c-4f67-8345-d42d0b76efaa	expertise	smart
84480aa7-ac6c-4f67-8345-d42d0b76efaa	expertise	linguist
84480aa7-ac6c-4f67-8345-d42d0b76efaa	people	greatly
84480aa7-ac6c-4f67-8345-d42d0b76efaa	people	enjoyed
84480aa7-ac6c-4f67-8345-d42d0b76efaa	people	smart
84480aa7-ac6c-4f67-8345-d42d0b76efaa	people	linguist
8448cb06-c447-467a-b467-d6e17c4f28ae	joanies	joanies
8448cb06-c447-467a-b467-d6e17c4f28ae	joanies	mom
8448cb06-c447-467a-b467-d6e17c4f28ae	joanies	made
8448cb06-c447-467a-b467-d6e17c4f28ae	joanies	friends
8448cb06-c447-467a-b467-d6e17c4f28ae	mom	joanies
8448cb06-c447-467a-b467-d6e17c4f28ae	mom	mom
8448cb06-c447-467a-b467-d6e17c4f28ae	mom	made
8448cb06-c447-467a-b467-d6e17c4f28ae	mom	friends
8448cb06-c447-467a-b467-d6e17c4f28ae	told	joanies
8448cb06-c447-467a-b467-d6e17c4f28ae	told	mom
8448cb06-c447-467a-b467-d6e17c4f28ae	told	made
8448cb06-c447-467a-b467-d6e17c4f28ae	told	friends
8448cb06-c447-467a-b467-d6e17c4f28ae	worry	joanies
8448cb06-c447-467a-b467-d6e17c4f28ae	worry	mom
8448cb06-c447-467a-b467-d6e17c4f28ae	worry	made
8448cb06-c447-467a-b467-d6e17c4f28ae	worry	friends
8448cb06-c447-467a-b467-d6e17c4f28ae	judgmental	joanies
8448cb06-c447-467a-b467-d6e17c4f28ae	judgmental	mom
8448cb06-c447-467a-b467-d6e17c4f28ae	judgmental	made
8448cb06-c447-467a-b467-d6e17c4f28ae	judgmental	friends
8448cb06-c447-467a-b467-d6e17c4f28ae	people	joanies
8448cb06-c447-467a-b467-d6e17c4f28ae	people	mom
8448cb06-c447-467a-b467-d6e17c4f28ae	people	made
8448cb06-c447-467a-b467-d6e17c4f28ae	people	friends
845de64c-93fe-4398-8e50-b828146b18ec	left	ate
845de64c-93fe-4398-8e50-b828146b18ec	left	food
845de64c-93fe-4398-8e50-b828146b18ec	left	court
845de64c-93fe-4398-8e50-b828146b18ec	old	ate
845de64c-93fe-4398-8e50-b828146b18ec	old	food
845de64c-93fe-4398-8e50-b828146b18ec	old	court
845de64c-93fe-4398-8e50-b828146b18ec	navy	ate
845de64c-93fe-4398-8e50-b828146b18ec	navy	food
845de64c-93fe-4398-8e50-b828146b18ec	navy	court
845de64c-93fe-4398-8e50-b828146b18ec	try	ate
845de64c-93fe-4398-8e50-b828146b18ec	try	food
845de64c-93fe-4398-8e50-b828146b18ec	try	court
845de64c-93fe-4398-8e50-b828146b18ec	jeans	ate
845de64c-93fe-4398-8e50-b828146b18ec	jeans	food
845de64c-93fe-4398-8e50-b828146b18ec	jeans	court
845de64c-93fe-4398-8e50-b828146b18ec	another	ate
845de64c-93fe-4398-8e50-b828146b18ec	another	food
845de64c-93fe-4398-8e50-b828146b18ec	another	court
845de64c-93fe-4398-8e50-b828146b18ec	store	ate
845de64c-93fe-4398-8e50-b828146b18ec	store	food
845de64c-93fe-4398-8e50-b828146b18ec	store	court
8465a809-82a9-4f5d-abab-eac093a86b8a	icy	icy
8465a809-82a9-4f5d-abab-eac093a86b8a	icy	decided
8465a809-82a9-4f5d-abab-eac093a86b8a	icy	never
8465a809-82a9-4f5d-abab-eac093a86b8a	icy	skate
8465a809-82a9-4f5d-abab-eac093a86b8a	felt	icy
8465a809-82a9-4f5d-abab-eac093a86b8a	felt	decided
8465a809-82a9-4f5d-abab-eac093a86b8a	felt	never
8465a809-82a9-4f5d-abab-eac093a86b8a	felt	skate
8465a809-82a9-4f5d-abab-eac093a86b8a	could	icy
8465a809-82a9-4f5d-abab-eac093a86b8a	could	decided
8465a809-82a9-4f5d-abab-eac093a86b8a	could	never
8465a809-82a9-4f5d-abab-eac093a86b8a	could	skate
8465a809-82a9-4f5d-abab-eac093a86b8a	skate	icy
8465a809-82a9-4f5d-abab-eac093a86b8a	skate	decided
8465a809-82a9-4f5d-abab-eac093a86b8a	skate	never
8465a809-82a9-4f5d-abab-eac093a86b8a	skate	skate
848f40ae-f425-4998-ae86-ddc0f41d764a	made	kids
848f40ae-f425-4998-ae86-ddc0f41d764a	made	colins
848f40ae-f425-4998-ae86-ddc0f41d764a	made	school
848f40ae-f425-4998-ae86-ddc0f41d764a	made	hated
848f40ae-f425-4998-ae86-ddc0f41d764a	lots	kids
848f40ae-f425-4998-ae86-ddc0f41d764a	lots	colins
848f40ae-f425-4998-ae86-ddc0f41d764a	lots	school
848f40ae-f425-4998-ae86-ddc0f41d764a	lots	hated
848f40ae-f425-4998-ae86-ddc0f41d764a	friends	kids
848f40ae-f425-4998-ae86-ddc0f41d764a	friends	colins
